id,name,url,city,zip_code,biz_rating,categories,price,hours_open
XAH2HpuUUtu7CUO26pbs4w,Saku,https://www.yelp.com/biz/saku-vancouver-3?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5Z 1E9,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1530', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1530', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1530', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
gNCSbTm3unsdztncbgSv5A,Osteria Savio Volpe,https://www.yelp.com/biz/osteria-savio-volpe-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5T 3K5,4.0,"[{'alias': 'italian', 'title': 'Italian'}]",$$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
uonaIMF0GOLC8UzKR3IaQA,Fable Diner,https://www.yelp.com/biz/fable-diner-vancouver-2?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5T 1W1,4.0,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
4J6-dOrrm4sBQypswQ555Q,Grub,https://www.yelp.com/biz/grub-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5V 3P9,4.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
_3TI4d58nH8xip1V1u---w,The Naam,https://www.yelp.com/biz/the-naam-vancouver-2?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6K 1R1,3.5,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'mexican', 'title': 'Mexican'}]",$$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
bJKqZi70hu8g_ctZAAxtJw,Yolks,https://www.yelp.com/biz/yolks-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5Z 1E9,3.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
RIb01mB9pEJ3yeebyHb4XA,Cioppino's Mediterranean Grill,https://www.yelp.com/biz/cioppinos-mediterranean-grill-vancouver-3?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6B 5P6,4.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}]",$$$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
MTrkGD8e4LRxTpUiYek9aQ,Timbertrain Coffee Roasters,https://www.yelp.com/biz/timbertrain-coffee-roasters-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6B 4K2,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
Vuumk4vBKHEMyqGiHdAu0w,Terra Breads,https://www.yelp.com/biz/terra-breads-vancouver-3?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6H 3R9,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
ljnjap6GNVMvS1DNzgDOYA,Caveman Cafe,https://www.yelp.com/biz/caveman-cafe-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6B 6N8,4.5,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'cafes', 'title': 'Cafes'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
wsp2hTwhasGwSNe72qUB3w,Jam Cafe,https://www.yelp.com/biz/jam-cafe-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6K 1N7,4.5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
uuXiaNDeUySh9NSbSRuEYQ,Ancora Waterfront Dining and Patio,https://www.yelp.com/biz/ancora-waterfront-dining-and-patio-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6Z 2L9,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",$$$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2145', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2145', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2145', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2145', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2145', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
A2LlypupTsAZLHrkja_E6w,Patisserie Lebeau,https://www.yelp.com/biz/patisserie-lebeau-vancouver-4?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6J 1H6,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
MqRoBCv-M-_WQqUPJJqFDw,So Hyang Korean Cuisine,https://www.yelp.com/biz/so-hyang-korean-cuisine-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5W 3A3,4.5,"[{'alias': 'korean', 'title': 'Korean'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
eUf08fT2qf-l8Ofi--sETw,Banana Leaf,https://www.yelp.com/biz/banana-leaf-vancouver-5?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5Z 1J8,3.5,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
VNxlp4ktHwwFBcHOOa0GLA,The Locus,https://www.yelp.com/biz/the-locus-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5V 3P6,4.0,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
U5qYTzxrA2uhKLtD-3PX5g,Neverland Tea Salon,https://www.yelp.com/biz/neverland-tea-salon-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6K 2H1,4.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
OP17414UHaTkup2NAhGDwg,Lemonade Gluten Free Bakery,https://www.yelp.com/biz/lemonade-gluten-free-bakery-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5Z 2W6,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
LXW8pRE_VLi8gnW94s-GFg,MeeT in Gastown,https://www.yelp.com/biz/meet-in-gastown-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6B 1A5,4.0,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
aB_wfxQvgso67lzgrrfTuA,Cactus Club Cafe,https://www.yelp.com/biz/cactus-club-cafe-vancouver-5?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V7X 1M9,4.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
w3HSOOqJednBOYbO3fajvQ,Les Faux Bourgeois,https://www.yelp.com/biz/les-faux-bourgeois-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5T 2R6,4.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
Bo30wYCWWy5M9g1W7GQ5SQ,Au Comptoir,https://www.yelp.com/biz/au-comptoir-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6K 1N8,4.0,"[{'alias': 'french', 'title': 'French'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
d9j1BELXo1E8wdEiIQAzKw,Small Victory Bakery,https://www.yelp.com/biz/small-victory-bakery-vancouver-2?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6B 2W9,4.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",$$,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
rcLuoOWx3QHVRmGtrPt38A,Sura Korean Cuisine,https://www.yelp.com/biz/sura-korean-cuisine-vancouver?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6G 1C3,4.0,"[{'alias': 'korean', 'title': 'Korean'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1530', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1530', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
FFVXF_4OnzTlWITF2IH5SQ,Maizal RMF,https://www.yelp.com/biz/maizal-rmf-vancouver-2?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V5T 3G1,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
1tJ25j22FXmkuQQW0F_Qfg,Afghan Horsemen Restaurant,https://www.yelp.com/biz/afghan-horsemen-restaurant-vancouver-2?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6H 4E5,4.0,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'kebab', 'title': 'Kebab'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
FEknUWc-ZaLTHAgJwjC_dQ,Burgoo Bistro,https://www.yelp.com/biz/burgoo-bistro-vancouver-3?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6K 1P2,4.0,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
0BvstbA_zaIfe6fwtMm-Ow,CinCin Ristorante + Bar,https://www.yelp.com/biz/cincin-ristorante-bar-vancouver-3?adjust_creative=dE8CBadBHgWyNQKV_BoW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dE8CBadBHgWyNQKV_BoW7A,Vancouver,V6E 1B2,4.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",$$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
